TYPEHUQ,CDD65,CDD30YR,AIA_Zone,KOWNRENT,YEARMADE,YEARMADERANGE,NUMFLRS,ROOFTYPE,NAPTFLRS,STORIES,BEDROOMS,NCOMBATH,OTHROOMS,TOTROOMS,PRKGPLC1,SIZEOFGARAGE,GARGLOC,OVEN,OVENFUEL,OVENCLN,TYPECLN,OUTGRILL,FUELFOOD,NUMFRIG,SIZRFRI1,ICE,TYPERFR2,SIZRFRI2,REFRIGT2,MONRFRI2,SEPFREEZ,NUMFREEZ,UPRTFRZR,SIZFREEZ,FREEZER,DISHWASH,DWASHUSE,CWASHER,TOPFRONT,WASHLOAD,WASHTEMP,RNSETEMP,DRYER,DRYRFUEL,DRYRUSE,TVCOLOR,TVSIZE2,TVTYPE2,CABLESAT2,TVONWD2,TVONWE2,TVSIZE3,TVTYPE3,CABLESAT3,TVONWD3,TVONWE3,NUMPC,TIMEON2,PCPRINT,ELECDEV,FUELHEAT,HEATOTH,HEATROOM,NUMTHERM,FUELH2O,WHEATOTH,ZWHEATAGE,ZWHEATBKT,AIRCOND,DNTAC,CENACHP,MAINTAC,ACROOMS,USECENAC,THERMAINAC,PROTHERMAC,TEMPHOMEAC,TEMPGONEAC,TEMPNITEAC,NUMCFAN,USECFAN,SWIMPOOL,POOL,LGT4,LGT1,NOUTLGTNT,WINDOWS,USENG,USELP,ELWARM,ELCOOL,ELWATER,ELFOOD,UGWARM,UGWATER,UGCOOK,LPOTHER,PELHEAT,PELHOTWA,PELCOOK,PELAC,PGASHEAT,PGASHTWA,PUGCOOK,SPOUSE,NHSLDMEM,AGEHHMEMCAT2,AGEHHMEMCAT3,MONEYPY,TOTSQFT,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,TOTALBTUCOL,TOTALBTURFG,TOTALBTUOTH,TOTALDOL,TOTALDOLCOL,TOTALDOLWTH,TOTALDOLRFG,TOTALDOLOTH,KAVALNG,PERIODNG,KWH
2,424,482,2,1,1978,4,0,5,0,10,3,1,4,7,0,0,0,0,0,1,2,1,5,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,3,3,1,5,1,5,2,1,0,2,3,2,1,0,1,2,2,1,2,1,3,0,7,2,3,0,0,0,1,0,0,0,4,3,1,1,70,70,70,3,1,0,0,2,3,0,41,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,13,0,23,1638,1638,1365,624,1331,0.0,36.447,0.0,197.291,1097.262,107185,1029,5568,30967,2564,36,306,197,1097,0,0,11009
3,792,714,4,2,1970,4,0,2,0,10,2,1,2,4,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,5,1,3,1,1,2,1,2,1,1,2,2,2,1,0,1,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,4,2,5,840,840,0,0,1030,0.0,0.0,341.187,110.849,577.964,23628,0,2543,13258,1030,0,341,111,578,0,0,6925
2,941,1234,3,1,1976,4,0,5,0,10,3,1,4,7,1,2,1,0,0,1,2,0,5,1,3,0,0,0,0,0,1,1,1,3,2,0,0,1,1,2,2,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,7,1,5,0,0,0,1,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,3,0,41,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,11,0,10,1800,1400,900,900,2022,605.708,51.187,404.098,138.617,822.389,110866,2807,7600,45092,2022,51,404,139,822,0,0,32493
3,655,799,3,1,1980,5,0,5,0,20,2,1,3,5,0,0,0,0,0,1,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,1,11,1,1,2,1,3,1,5,1,2,2,2,0,2,2,0,0,0,0,0,1,0,1,1,1,0,5,2,5,0,0,0,1,0,0,0,5,1,1,0,0,0,0,2,2,0,0,0,1,0,30,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,9,2013,2013,1342,1342,768,0.0,41.006,199.819,45.542,481.633,53428,587,652,6894,1534,41,200,46,482,1,1,3222
3,2966,2613,5,1,1980,5,0,5,0,10,3,2,4,7,1,2,2,0,0,1,2,0,5,1,4,1,0,0,0,0,0,0,0,0,0,1,20,1,1,3,3,3,1,5,1,2,1,1,1,1,1,0,0,0,0,0,2,5,1,1,5,0,7,1,5,0,0,0,1,0,1,0,7,3,1,0,72,75,68,2,1,0,0,5,8,1,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,11,0,10,1998,1598,1598,1598,2562,273.589,722.938,382.284,269.594,913.595,69093,19496,7271,24638,2562,723,382,270,914,0,0,20250
2,809,884,3,1,1964,3,0,5,0,20,4,1,4,8,1,1,2,0,0,1,2,0,5,1,3,1,0,0,0,0,0,0,0,0,0,1,13,1,1,3,2,3,1,5,1,2,2,1,0,1,1,0,0,0,0,0,2,1,1,1,5,0,4,1,5,0,0,0,1,0,0,0,4,1,1,1,0,0,0,5,3,0,0,0,1,2,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,19,2191,1941,971,971,1727,533.934,42.204,201.86,168.235,780.766,68069,1663,6631,30774,1727,42,202,168,781,0,0,19950
2,1573,806,3,1,1983,5,0,6,0,40,3,1,5,8,1,2,2,1,2,1,2,1,2,2,4,1,22,3,2,12,1,1,2,3,1,1,13,1,2,3,3,3,1,2,1,4,3,4,1,2,3,1,1,0,2,2,4,3,1,3,5,0,8,1,5,0,0,0,1,0,1,0,8,1,1,1,0,0,0,2,3,0,0,0,2,0,50,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,5,11,7,16,3822,3422,3422,3422,5647,1148.613,513.197,998.332,418.094,2568.763,134350,11463,9339,65595,6176,513,998,418,3098,0,0,36967
2,872,1335,3,2,1970,4,0,5,0,20,3,1,4,7,1,2,2,0,0,1,2,1,5,1,3,1,0,0,0,0,1,1,2,1,2,1,13,1,1,2,2,2,1,5,1,3,2,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,7,1,1,0,0,0,1,0,0,0,7,1,1,0,0,0,0,1,1,0,0,4,0,0,41,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,9,3120,3120,3120,3120,922,0.0,132.625,0.0,150.99,638.385,118028,3649,4154,17565,1967,133,241,151,638,1,1,7435
1,2902,2488,5,1,2000,7,0,5,0,10,3,2,2,5,0,0,0,0,0,1,2,1,5,1,4,0,0,0,0,0,1,1,1,3,1,1,13,1,1,3,3,3,1,5,1,2,2,1,0,1,2,0,0,0,0,0,3,2,0,3,5,0,5,1,5,0,0,0,1,0,0,1,5,3,1,0,78,78,78,3,3,0,0,0,3,0,41,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,4,9,5,9,1488,1488,1488,1488,3959,470.567,849.156,653.705,167.02,1818.553,109092,23399,4602,50111,3959,849,654,167,1819,0,0,31973
5,2542,2452,5,2,1995,6,2,0,2,0,3,2,4,7,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,11,1,1,3,2,3,1,5,1,4,2,2,1,3,3,2,2,1,2,2,1,0,1,2,5,0,7,1,5,0,0,0,1,0,0,1,7,3,1,0,75,75,75,4,3,0,0,1,1,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,4,7,3,14,1260,1260,1260,1260,2595,311.248,504.634,523.15,141.589,1114.379,79889,15536,4359,34307,2595,505,523,142,1114,0,0,23414
2,461,775,2,2,1970,4,0,5,0,10,3,1,2,5,0,0,0,0,0,0,0,1,1,2,3,0,22,2,2,12,1,1,2,1,1,1,13,1,1,3,2,3,1,5,2,5,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,0,5,1,1,0,0,0,1,0,0,0,5,2,1,0,72,74,72,0,0,0,0,1,2,0,41,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,3,4,3,4,1800,1800,1800,1800,903,0.0,65.392,0.0,139.049,698.559,87601,2506,5329,31689,1525,65,158,139,756,1,1,10143
2,1833,1567,4,1,1997,6,0,7,0,10,4,2,3,7,1,2,2,0,0,1,2,1,1,2,4,0,22,4,2,12,1,1,1,2,2,1,12,1,2,4,2,2,1,5,2,5,1,1,1,1,2,1,1,2,2,2,1,0,1,2,1,0,7,1,1,0,0,0,1,0,0,0,7,2,1,0,81,81,81,7,3,0,0,3,4,1,41,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,6,10,5,9,2119,1719,1719,1719,2738,0.0,421.582,0.0,412.257,1904.162,107790,7995,7819,47819,3323,422,175,412,2027,1,1,15219
5,1645,1526,4,2,2000,7,2,0,2,0,4,2,3,7,0,0,0,0,0,1,2,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,5,1,4,2,1,0,2,3,1,1,0,2,3,1,0,1,2,1,0,7,1,1,0,0,0,1,0,0,0,7,3,1,1,74,74,71,3,2,0,0,0,0,0,30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,4,3,3,1,2831,2831,2831,2831,1165,0.0,399.539,0.0,106.969,658.492,96100,14784,3958,24365,1922,400,337,107,658,1,1,12634
5,466,643,2,2,1980,5,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,2,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,20,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,5,527,527,527,527,555,0.0,17.22,0.0,165.705,372.228,56619,510,4907,11022,968,17,69,166,372,1,1,4818
2,388,441,1,1,1984,5,0,5,0,20,4,2,4,8,1,2,2,0,0,1,2,1,1,2,3,0,1,2,1,12,0,0,0,0,0,1,13,1,2,2,2,2,1,1,2,2,2,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,8,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,50,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,2,14,0,24,3744,3344,2144,0,1096,0.0,0.0,0.0,210.114,885.886,132695,0,5514,39782,2207,0,239,210,1063,1,1,8429
3,1250,903,4,2,1968,3,0,5,0,10,3,2,2,5,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,2,2,3,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,4,10,4,7,1131,1131,1131,0,367,0.0,0.0,0.0,57.967,309.033,48948,0,1531,19060,779,0,150,58,423,1,1,2840
5,904,1176,3,2,1970,4,9,0,1,0,2,1,2,4,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,1,1,0,1,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,30,1,0,0,1,0,1,1,1,0,0,0,0,2,2,2,2,0,0,3,1,1,1,834,834,834,834,345,0.0,26.206,0.0,73.02,245.774,52730,1132,3155,10620,889,26,171,73,246,3,5,4369
1,926,1188,3,1,1984,5,0,3,0,10,3,1,2,5,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,1,1,2,2,1,0,0,1,1,3,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,5,0,0,0,1,0,0,0,4,3,1,0,78,78,78,1,1,0,0,1,1,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,2,12,0,12,1120,1120,896,896,1723,396.773,95.396,295.781,72.807,862.243,75303,4169,3182,37684,1723,95,296,73,862,0,0,22070
2,1685,1632,4,1,1985,5,0,5,0,10,3,2,3,6,1,2,2,0,0,1,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,11,1,1,3,2,3,1,5,1,3,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,0,6,1,1,0,0,0,1,0,0,1,6,3,1,1,72,72,70,1,4,0,0,2,2,0,30,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,3,8,2,16,1820,1420,1420,1420,1663,66.026,367.838,0.0,271.447,957.689,129995,10956,8085,39988,3244,368,528,271,1183,1,1,14517
5,1035,1229,3,2,1999,6,6,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,2,1188,1188,1188,0,280,0.0,0.0,0.0,136.612,143.388,65043,0,2720,6443,1357,0,178,137,195,3,5,1634
2,1352,1684,3,2,1946,1,0,5,0,10,2,1,3,5,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,1,0,0,0,1,0,0,0,4,1,1,0,0,0,0,4,1,0,0,1,1,0,30,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,7,846,846,677,677,249,103.802,12.069,0.0,30.212,102.916,38984,260,651,2217,721,12,472,30,103,1,1,1572
3,2620,2747,5,1,1979,4,0,5,0,20,3,2,2,5,0,0,0,0,0,1,2,0,5,1,4,1,0,0,0,0,0,0,0,0,0,1,11,1,1,2,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,0,5,1,5,0,0,0,1,0,0,0,5,2,1,0,73,75,73,3,2,0,0,2,2,0,41,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,11,0,16,1564,1564,1564,1564,1599,284.226,370.46,261.28,130.171,552.863,44063,10209,3587,15235,1599,370,261,130,553,0,0,12914
4,877,1178,3,2,1920,1,0,6,1,0,2,1,5,7,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,7,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,12,806,806,806,115,900,0.0,38.293,418.489,202.334,240.883,60733,535,2827,3776,1917,38,418,202,383,1,1,3685
2,2844,2937,5,1,1971,4,0,3,0,10,4,2,6,10,0,0,0,2,5,1,2,1,5,2,4,1,3,1,2,12,1,1,2,2,1,1,30,1,1,4,2,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,5,0,10,1,5,0,0,0,1,0,0,1,10,3,1,1,78,82,78,4,3,0,0,4,2,0,42,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,5,10,4,24,2403,2403,2403,2403,2467,228.506,750.586,419.763,225.989,842.156,60570,18428,5549,20677,2467,751,420,226,842,0,0,17752
2,2069,1905,4,1,1999,6,0,5,0,10,3,2,2,5,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,1,1,1,1,2,0,0,1,1,3,3,3,1,5,2,2,3,2,0,2,2,0,0,0,0,0,1,0,1,1,1,0,5,1,1,0,0,0,1,0,0,1,5,1,0,0,0,0,0,4,1,0,0,3,3,0,30,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,2,10,0,10,1372,1372,1372,1372,943,0.0,129.445,0.0,135.551,678.004,71344,3349,3507,21929,1389,129,139,136,720,1,1,7151
2,2322,2553,5,1,2005,8,0,5,0,20,4,2,5,9,1,3,2,2,1,1,2,1,1,2,4,1,22,3,2,12,1,1,1,1,1,1,20,1,2,5,3,3,1,1,1,6,3,1,1,2,2,2,3,1,2,3,4,2,1,2,1,0,9,2,1,0,0,0,1,0,0,1,9,3,1,0,74,74,74,8,2,0,0,1,2,0,60,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,5,4,4,22,3841,3191,3191,3191,2565,46.681,895.882,0.0,261.112,1361.325,114840,23929,6974,49192,3003,896,156,261,1483,1,1,20079
2,2264,2645,5,1,2000,7,0,5,0,20,4,2,3,7,1,2,2,0,0,0,0,0,5,1,4,1,0,0,0,0,1,1,2,1,2,1,13,1,2,2,2,2,1,5,1,2,2,1,0,1,2,0,0,0,0,0,1,0,1,2,1,0,5,1,1,0,0,0,1,0,0,0,7,3,1,1,77,80,75,5,1,1,1,3,2,0,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,4,8,2,15,2800,2400,1714,2400,2046,0.0,495.495,0.0,106.145,1444.359,78337,12120,2596,35330,2349,495,108,106,1444,1,1,14668
2,579,559,2,1,1972,4,0,6,0,20,3,1,4,7,1,2,2,0,0,1,1,1,5,2,4,1,3,1,2,12,1,1,1,3,2,1,13,1,1,3,3,3,1,5,2,3,2,1,2,2,3,2,1,2,2,2,3,2,2,2,3,0,6,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,41,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,10,2,24,1748,1348,1155,770,3077,126.841,307.623,0.0,317.732,2324.804,133808,5502,5683,41579,4507,308,324,318,2325,0,0,16129
2,698,863,2,1,1955,2,0,5,0,10,2,1,4,6,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,1,41,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,2,11,0,17,2304,2304,2304,0,560,0.0,0.0,0.0,47.693,512.307,67725,0,1298,17616,1349,0,184,48,567,1,1,4468
2,514,434,2,3,1976,4,0,5,0,10,3,1,2,5,1,2,1,0,0,1,2,1,5,1,3,1,0,0,0,0,1,1,2,2,2,1,11,1,2,2,3,2,1,5,1,5,1,1,0,4,2,1,1,0,2,2,2,4,1,3,7,0,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,30,1,1,1,1,1,1,0,0,0,1,3,3,3,0,0,0,0,1,7,11,10,23,2116,1716,1437,558,8112,282.568,89.957,1997.911,407.199,5334.365,148211,1615,7311,98340,8148,90,1998,407,5370,3,5,42687
4,896,1033,3,2,1970,4,0,5,1,0,3,1,2,5,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,0,1,1,2,2,1,1,30,1,1,4,1,3,1,5,1,3,1,2,0,3,3,1,1,0,2,3,1,0,1,2,5,1,5,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,7,6,3,10,1770,1770,1180,472,2408,452.627,121.013,555.41,100.238,1178.712,77306,3885,3218,37841,2408,121,555,100,1179,0,0,22657
2,2618,2731,5,2,1960,3,0,2,0,10,2,1,2,4,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,5,0,0,0,1,0,0,0,4,2,1,0,75,75,75,0,0,0,0,2,2,1,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,4,8,5,6,1323,1323,1323,1323,1769,354.031,402.029,472.881,89.93,450.129,48747,11078,2478,12404,1769,402,473,90,450,0,0,14287
5,1939,1931,4,2,1940,1,6,0,1,0,2,2,2,4,0,0,0,1,5,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0,1,1,5,0,4,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5,1209,1209,1209,907,792,199.929,250.452,127.161,64.326,150.132,28968,9160,2353,5491,792,250,127,64,150,0,0,8490
2,905,951,2,1,1920,1,0,5,0,10,3,1,2,5,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,1,2,2,2,1,0,2,2,0,0,0,0,0,1,0,1,2,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,1,30,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,2,18,0,13,1518,1518,1518,304,297,0.0,20.568,0.0,52.151,224.281,91227,781,1980,12333,949,21,129,52,255,1,1,3305
2,1203,1156,4,1,1966,3,0,7,0,10,3,2,2,5,0,0,0,0,0,1,2,0,1,2,3,1,1,3,2,12,0,0,0,0,0,0,0,1,1,2,3,3,1,1,1,5,2,1,2,4,4,2,1,2,4,4,0,0,0,2,5,0,5,1,1,0,0,0,1,0,0,1,5,1,1,1,0,0,0,1,1,0,0,0,4,1,41,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9,8,7,11,1155,1155,1155,1155,1541,214.258,72.83,0.0,227.33,1026.581,79746,1376,4294,45398,2007,73,227,227,1266,3,5,8532
2,4528,3984,5,1,1992,6,0,1,0,20,3,2,3,6,1,2,2,0,0,1,2,0,5,1,3,1,0,0,0,0,0,0,0,0,0,1,12,1,1,2,3,3,1,5,1,4,2,2,1,4,4,2,2,1,2,1,1,0,0,1,5,0,6,1,5,0,0,1,1,0,0,0,6,3,1,1,76,80,76,5,1,0,0,2,1,1,41,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,12,2040,1640,1640,1640,1435,61.383,572.989,123.612,106.461,570.554,39746,15870,2949,15803,1435,573,124,106,571,0,0,11649
5,115,116,4,2,1970,4,4,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,5,0,2,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,24,693,693,693,0,588,295.116,0.0,0.0,111.051,181.833,25198,0,2823,4623,690,0,34,111,182,1,1,4381
5,357,538,1,2,2005,8,3,0,1,0,2,2,2,4,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,2,3,1,5,1,2,3,2,1,1,1,0,0,0,0,0,1,0,0,2,5,0,3,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,2,0,1,2,6,0,8,1069,1069,802,267,374,178.04,8.773,0.0,35.953,151.233,34768,246,1007,4236,574,9,200,36,151,3,5,3070
5,3731,3662,5,2,1992,6,2,0,1,0,2,2,2,4,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,3,2,1,5,1,2,2,1,0,2,2,0,0,0,0,0,2,5,0,1,0,0,0,0,1,1,1,1,1,0,0,1,4,3,1,0,68,75,66,1,2,0,0,4,4,0,20,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,3,6,6,21,947,947,0,947,1196,0.0,394.247,0.0,138.808,662.945,54821,10570,3722,17774,1588,394,392,139,663,3,5,9398
2,1772,2152,4,2,1960,3,0,6,0,10,4,1,2,6,0,0,0,0,0,0,0,1,5,1,3,1,0,0,0,0,1,1,2,2,1,0,0,1,1,4,3,3,1,5,1,4,2,1,0,2,3,1,1,0,2,3,0,0,0,2,1,0,6,1,1,0,0,0,1,0,0,0,5,3,1,0,72,72,72,1,3,0,0,3,2,0,41,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,5,12,7,21,1200,1200,1200,1200,1612,0.0,282.337,0.0,113.897,1215.765,125440,9673,3902,41652,2672,282,324,114,1216,1,1,16186
2,4851,3264,5,2,1985,5,0,1,0,20,3,2,3,6,1,2,2,0,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,3,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,3,1,5,0,0,0,1,0,1,0,3,1,1,0,0,0,0,1,1,0,0,2,2,1,41,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,3,2214,1814,907,907,866,126.29,169.117,138.083,113.844,318.665,22581,4410,2968,8309,866,169,138,114,319,0,0,6618
5,930,1112,3,2,1946,1,5,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,1,0,4,517,517,517,517,726,425.196,24.31,0.0,113.601,162.893,36952,483,2258,9593,1116,24,298,114,255,3,5,4230
2,1929,2092,5,1,1963,3,0,3,0,10,3,2,2,5,1,1,2,0,0,0,0,1,5,2,3,0,3,1,1,7,1,3,2,3,1,0,0,1,2,2,2,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,0,0,1,0,0,0,5,3,1,1,78,78,80,4,3,0,0,6,2,0,50,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2,15,0,13,2092,1842,1842,1842,1210,0.0,323.215,0.0,74.977,811.808,79727,8866,2057,22269,1936,323,199,75,812,1,1,9728
5,865,1146,3,2,1930,1,5,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,3,3,0,0,0,0,0,2,1,1,3,1,1,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,1,0,1,0,0,10,452,452,452,151,669,0.0,36.716,0.0,128.681,503.603,85332,385,1351,8388,1811,37,161,129,549,2,3,2058
2,1674,1726,4,2,1960,3,0,5,0,20,4,2,4,8,0,0,0,1,5,0,0,1,5,2,4,0,22,4,2,12,1,1,2,3,2,1,13,1,1,3,2,2,1,5,1,6,2,1,1,4,5,2,1,0,3,3,2,4,1,2,1,0,8,1,1,0,0,0,1,0,0,0,8,3,1,0,70,74,70,5,2,1,0,1,4,1,30,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,4,16,11,1,4620,4620,3080,3080,2928,49.642,604.573,0.0,294.323,1979.461,138376,19069,9283,62435,3418,605,200,294,1979,1,1,27067
